Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,64.886,2,32.443,3.324,61.562,847.916
host,acl,aclmdlRICaptureGetInfo,13.605,6,2.267,0.235,8.003,7.833
host,acl,aclnnInplaceNormal,1666.329,1,1666.329,1666.329,1666.329,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,525541.023,1,525541.023,525541.023,525541.023,0
host,acl,aclrtBinaryLoadFromData,80.044,1,80.044,80.044,80.044,0
host,acl,aclrtCreateStreamWithConfig,2164.122,2,1082.061,1039.914,1124.208,1776.37
host,acl,aclrtCtxGetSysParamOpt,10.876,8,1.36,0.332,6.484,3.924
host,acl,aclrtCtxSetSysParamOpt,2.733,2,1.366,0.57,2.163,0.634
host,acl,aclrtDestroyStreamForce,1023.854,1,1023.854,1023.854,1023.854,0
host,acl,aclrtFree,15.783,1,15.783,15.783,15.783,0
host,acl,aclrtGetCurrentContext,1.735,1,1.735,1.735,1.735,0
host,acl,aclrtGetDeviceCount,6.695,2,3.348,1.818,4.877,2.339
host,acl,aclrtGetResInCurrentThread,2.113,2,1.057,0.207,1.906,0.722
host,acl,aclrtGetStreamAttribute,2.888,1,2.888,2.888,2.888,0
host,acl,aclrtLaunchKernelWithHostArgs,53.004,1,53.004,53.004,53.004,0
host,acl,aclrtMemcpy,247.955,2,123.978,112.929,135.026,122.069
host,acl,aclrtResetDevice,5.412,1,5.412,5.412,5.412,0
host,acl,aclrtSetDevice,40.597,1,40.597,40.597,40.597,0
host,acl,aclrtSetOpExecuteTimeOutV2,1148.858,1,1148.858,1148.858,1148.858,0
host,acl,aclrtSetStreamFailureMode,15.383,2,7.692,2.107,13.276,31.187
host,acl,aclrtSynchronizeDeviceWithTimeout,20.802,2,10.401,7.297,13.505,9.635
host,acl,aclrtSynchronizeStream,32.581,2,16.291,6.837,25.744,89.369
host,node,launch,1254.23,2,627.115,552.606,701.624,5551.591
